Time,trans_x,trans_y,trans_z,rot_z
0,47.7006474385448,337.907104156172,41.6328299711971,-1
0.01,47.7006474385448,337.907104156172,41.6328299711971,-1
0.02,47.7008377141374,337.908743234468,41.6394456254738,-1
0.03,47.6885419046487,337.887917510142,41.6690349906611,0
0.04,47.5689740793418,337.732365794791,41.7212962707564,0
0.05,47.1508028095295,337.401266709494,42.0735077346826,9.71572693145293
0.06,46.1894027210629,336.86602257481,43.4876023463877,9.71572693145293
0.07,45.4047434832108,336.437918597965,44.7043714047451,9.71572693145293
0.08,43.9414940636452,335.644311791508,47.2251652923728,9.71572693145293
0.09,41.7689338172312,334.503528980603,51.1868721588518,9.71572693145293
0.1,39.9877901863911,333.522440112658,54.275930723728,19.5965786877018
0.11,36.9205602666295,331.811888627279,59.4807303486479,19.5965786877018
0.12,33.4449530112208,329.837624215162,64.9332111808426,19.5965786877018
0.13,29.5580695884031,327.58743182548,70.4798547730553,19.5965786877018
0.14,24.7779269605129,324.722045200262,76.298078457207,19.5965786877018
0.15,21.1225966314965,322.501102514945,80.633686689326,30.0000452185818
0.16,16.170530180657,319.516281083219,85.2163388454192,30.0000452185818
0.17,9.60451413753633,315.645624541491,89.6371851721445,30.0000452185818
0.18,1.04674947211722,310.832687169109,93.427873313195,30.0000452185818
0.19,-8.33563894481108,305.662472410255,95.9972921844578,30.0000452185818
0.2,-18.3166420509955,300.182891474024,97.1024421264209,41.2157419656489
0.21,-29.4676557126775,294.024222248161,96.2878305562056,41.2157419656489
0.22,-39.5931398706792,288.422429611183,94.6009812223143,41.2157419656489
0.23,-49.1115591714732,283.181529230658,91.93951259915,41.2157419656489
0.24,-56.1362105857288,279.310741378015,89.7882878854664,41.2157419656489
0.25,-63.080370057049,275.555728891595,87.0700881124883,43.3982075403885
0.26,-68.447722102682,272.62352513133,84.8140692056821,43.3982075403885
0.27,-75.9579630267423,268.775371824188,81.2256965534866,43.3982075403885
0.28,-86.0296133551806,263.80969979639,76.5258127189982,43.3982075403885
0.29,-99.2404883702559,257.599144145627,71.1237102889678,43.3982075403885
0.3,-114.02576105938,250.921043861283,66.0342464772028,45.6169728310952
0.31,-130.086773062146,243.884408356368,61.7914807416284,45.6169728310952
0.32,-148.343778622178,236.058877696348,59.4655877577041,45.6169728310952
0.33,-167.271031188533,228.036041152252,59.3653819595895,45.6169728310952
0.34,-181.042222551632,222.224668294148,59.6351274418321,45.6169728310952
0.35,-196.127650483736,215.856437589956,61.9974484903149,47.2660132887117
0.36,-209.804484967294,210.099044088934,65.4305618488041,47.2660132887117
0.37,-226.242676765471,203.189432620584,72.2198337500229,47.2660132887117
0.38,-245.811546367037,194.860469678218,82.7568133707198,47.2660132887117
0.39,-266.013822659763,186.085900084909,95.5251864289708,47.2660132887117
0.4,-286.359825084555,177.158314646005,110.064939985571,48.0697408479788
0.41,-307.478944113301,167.885929875152,126.608852679988,48.0697408479788
0.42,-327.728389345438,159.164458139,143.107145478386,48.0697408479788
0.43,-345.166629282326,151.860250210503,157.439465868818,48.0697408479788
0.44,-358.693140492746,146.283503883007,168.56379614102,48.0697408479788
0.45,-370.47517068886,141.606015010874,178.257116705335,47.9337738312923
0.46,-379.317668790799,138.156543705338,185.425796884423,47.9337738312923
0.47,-391.590660031188,133.833578375033,194.715289857637,47.9337738312923
0.48,-405.169276927577,129.400662837587,203.930309430053,47.9337738312923
0.49,-419.627498930382,125.108736535151,212.406808169945,47.9337738312923
