Time,trans_x,trans_y,trans_z,rot_z
0,36.7735338040774,340.555759557306,41.335413125117,-1
0.01,36.7735338040774,340.555759557306,41.335413125117,-1
0.02,36.7765405029917,340.548675554593,41.3379223684358,-1
0.03,36.7792518750424,340.55003227719,41.3531898575197,0
0.04,36.721780428423,340.476996093281,41.3700506014943,0
0.05,36.5972082036897,340.580979985119,41.4660125237749,9.58429495906773
0.06,36.4623042306861,340.7230015974,41.6851264759776,9.58429495906773
0.07,36.3311877886521,340.863546504972,42.1770873320656,9.58429495906773
0.08,36.2189467755458,340.974799454578,42.8175901967896,9.58429495906773
0.09,36.1343539341098,341.053712633593,43.4733954098111,9.58429495906773
0.1,36.0404811113783,341.072703005895,45.1834691412288,19.2208245674918
0.11,35.9444791536838,340.899471472461,48.4198589024548,19.2208245674918
0.12,35.8411879231655,340.640118970183,51.8210398774286,19.2208245674918
0.13,35.6374022202904,340.306762949578,56.1764804174109,19.2208245674918
0.14,35.2895533088184,339.948304868065,61.6256393078354,19.2208245674918
0.15,34.7907090266882,339.745558743365,68.1940285297623,29.1770465246139
0.16,34.4251484777099,339.630593768118,73.3952690579703,29.1770465246139
0.17,34.1030285291943,339.748955687853,78.9726176269125,29.1770465246139
0.18,33.8237762315266,340.07014649887,83.8908828622054,29.1770465246139
0.19,33.642676421815,340.355782709128,87.4746515424819,29.1770465246139
0.2,33.6163108331091,341.001662734841,91.1071082118615,39.7307001518563
0.21,33.8526941367623,342.158249277363,94.4376406791597,39.7307001518563
0.22,34.4900109573572,344.057671243496,96.9201586045528,39.7307001518563
0.23,35.0352228136841,345.525424146414,98.5618979399974,39.7307001518563
0.24,35.8813360913778,347.660213776513,99.2175488418833,39.7307001518563
0.25,36.9015544840451,350.108898877831,98.888398510818,41.2350458344877
0.26,38.4561766167305,353.790595497375,96.4776300847307,41.2350458344877
0.27,40.1039859229685,357.53020487075,93.1763502325451,41.2350458344877
0.28,41.8185279611954,361.357225925207,89.0992724034232,41.2350458344877
0.29,43.1103320877256,364.242986697964,85.8931620138455,41.2350458344877
0.3,44.7033798698862,367.85507662265,81.1323326118479,43.2333767312333
0.31,46.1178384260007,371.268074669308,76.2417662132429,43.2333767312333
0.32,47.5862147583324,375.422483709633,69.5407503067965,43.2333767312333
