Time,trans_x,trans_y,trans_z,rot_z
0,37.3554078173904,353.0445808436,41.5981209844297,-1
0.01,37.3554078173904,353.0445808436,41.5981209844297,-1
0.02,37.3708044660178,353.049712787999,41.6123647844285,-1
0.03,37.5542299779822,353.124796970059,41.7001242112408,0
0.04,37.7524693008081,353.541347209634,42.0850548211814,0
0.05,37.6682815496818,354.155857858559,43.1099037609644,9.09242770581569
0.06,37.2635970876671,354.704307993936,44.9386738693106,9.09242770581569
0.07,36.8969475777209,355.086956200075,46.4449404454052,9.09242770581569
0.08,35.4606748248618,355.32276244001,50.2092795512032,9.09242770581569
0.09,32.8959383804115,355.210053757778,55.3607660347225,9.09242770581569
0.1,28.9625947344087,354.658509823659,61.5643135891436,18.3836046874852
0.11,23.6443961826704,353.599612604537,68.5459905840139,18.3836046874852
0.12,16.9919337277445,352.145442787381,75.6618270792183,18.3836046874852
0.13,10.1733749728069,350.486037573929,81.9041743064575,18.3836046874852
0.14,3.06485541790781,348.816795867466,87.2121288363296,18.3836046874852
0.15,-5.11350825215276,346.909629861182,91.7473021069528,28.2636605910961
0.16,-11.2658945057599,345.487184451431,94.9505616699898,28.2636605910961
0.17,-16.0978748385295,344.400433566733,97.2467486645632,28.2636605910961
0.18,-20.070831265209,343.531027975952,98.9005868505713,28.2636605910961
0.19,-23.4563669508481,342.816016490021,100.177327096917,28.2636605910961
0.2,-26.438945479396,342.200677730654,101.123733001615,38.8222003431974
0.21,-29.18916606451,341.633653955236,101.862358308962,38.8222003431974
0.22,-31.7655731153766,341.110918022209,102.431444043793,38.8222003431974
0.23,-37.2813092494348,340.05694781724,103.099973048603,38.8222003431974
0.24,-45.5081704758821,338.688878694394,103.053429876476,38.8222003431974
0.25,-58.8889228466766,336.947519747111,100.699937666551,40.7211125413026
0.26,-72.6637519634542,335.476849886029,96.84647404255,40.7211125413026
0.27,-87.0517434348896,334.405730769855,91.4873092117448,40.7211125413026
0.28,-102.682557646824,333.651463950382,84.169901961988,40.7211125413026
0.29,-115.778761672166,333.280103682947,77.8236217276976,40.7211125413026
0.3,-125.372670350254,333.108698312484,73.1040208952876,42.5464193599834
0.31,-132.709741444124,333.013332380448,69.5350420974256,42.5464193599834
0.32,-143.099880802646,333.447936419525,64.6406983211884,42.5464193599834
0.33,-155.796689685982,334.227671183215,59.6801173510767,42.5464193599834
0.34,-170.341522048895,335.050471771945,55.7996667205873,42.5464193599834
0.35,-186.401607091453,335.626889228169,54.4269949774318,43.838306359262
0.36,-203.605667996639,335.752219938419,56.4098795200664,43.838306359262
0.37,-220.546559679331,335.456854522619,61.3891426580268,43.838306359262
0.38,-236.221400758934,334.834882964236,68.3161149114184,43.838306359262
0.39,-250.99558766741,333.845296876911,76.9592023624765,43.838306359262
0.4,-261.861869859044,333.036536543047,83.7217585775382,44.6707318178721
0.41,-274.186872428871,331.730829977694,93.8199904165543,44.6707318178721
0.42,-287.970359392496,329.987947714805,107.821548485216,44.6707318178721
0.43,-302.89312140908,327.950818465659,125.232096249801,44.6707318178721
0.44,-316.991033878515,326.066201069629,143.318785112515,44.6707318178721
0.45,-329.875154801108,324.568346008323,161.397598512488,45.1878079412821
0.46,-342.039519950285,323.486460089147,179.625467250956,45.1878079412821
0.47,-352.028212577051,322.867047157914,194.905523468191,45.1878079412821
0.48,-360.560313670132,322.627477993875,208.045349402875,45.1878079412821
0.49,-368.03939762077,322.846548784683,219.411843446826,45.1878079412821
0.5,-374.414022834543,323.229931577096,228.761671701799,45.2520923294081
0.51,-379.661837404942,323.712198927002,235.947314568172,45.2520923294081
0.52,-385.208398921768,324.594352531508,242.480869673565,45.2520923294081
0.53,-392.706117507535,326.33189907217,248.884420213376,45.2520923294081
0.54,-400.565040439233,328.41594660614,254.150644029159,45.2520923294081
0.55,-408.146476043845,330.583054458609,258.051901156908,44.824743264638
0.56,-416.268567869733,333.036565856801,260.712624541955,44.824743264638
0.57,-422.327213394964,334.903643252276,262.440200133323,44.824743264638
0.58,-429.550302478986,337.202832283034,262.972255976251,44.824743264638
0.59,-438.252251510148,340.090632997328,262.020891595553,44.824743264638
0.6,-447.888192830239,343.431340396247,259.638331309501,44.0018981445741
0.61,-458.863602303867,347.378091271804,255.264832552324,44.0018981445741
0.62,-470.013133219835,351.596373565761,249.352916342725,44.0018981445741
0.63,-480.648351607263,355.742604750684,242.540719474813,44.0018981445741
0.64,-490.250229689073,359.725008771658,235.448074573272,44.0018981445741
0.65,-499.756200506144,363.778612556202,227.26424304313,42.9038219104238
0.66,-506.723872970266,366.799510695515,221.067041858005,42.9038219104238
0.67,-515.65149670239,371.058017505266,211.355920429949,42.9038219104238
0.68,-525.227693456721,375.963189171924,199.51192389766,42.9038219104238
0.69,-535.276078552685,381.315065589279,185.684771195796,42.9038219104238
0.7,-545.719366971815,387.034949214204,169.939969151253,41.9193185917673
0.71,-553.318640065444,391.179399316298,158.283180966233,41.9193185917673
0.72,-558.999172965491,394.360101232865,149.381297834044,41.9193185917673
0.73,-563.451565310024,396.77357205538,142.277092931327,41.9193185917673
0.74,-567.033026838649,398.692645788579,136.373395716396,41.9193185917673
0.75,-570.083511848667,400.31756796747,131.3290247432,41.256262184907
0.76,-572.772089379043,401.743978889763,126.777750187235,41.256262184907
0.77,-575.216433352941,403.020667261041,122.630511249094,41.256262184907
0.78,-577.541641507353,404.201326542803,118.742837357131,41.256262184907
0.79,-579.741849102746,405.316502349523,115.050824986117,41.256262184907
0.8,-581.917785288127,406.433909749853,111.542982615155,40.7527658690862
0.81,-584.058851132415,407.450145700633,108.166346151723,40.7527658690862
0.82,-586.223130499074,408.47120967006,104.945566400744,40.7527658690862
0.83,-588.387444636626,409.535492445661,101.846850448893,40.7527658690862
0.84,-590.5986138131,410.511412604532,98.8497890326024,40.7527658690862
0.85,-592.813488492579,411.506601396398,95.9532011012214,40.4066685117451
0.86,-595.052840398666,412.483560560718,93.1613820632121,40.4066685117451
0.87,-597.34364172224,413.452175603383,90.4882329927905,40.4066685117451
0.88,-599.670928727521,414.460317987466,87.8996912723613,40.4066685117451
0.89,-602.006730879097,415.428757348419,85.4197872209132,40.4066685117451
0.9,-604.366606684363,416.370445384173,83.0725250209865,40.2995929963463
0.91,-606.780490158167,417.297350195202,80.8088488429564,40.2995929963463
0.92,-609.240074779976,418.264907578158,78.6886957942439,40.2995929963463
0.93,-611.651480817469,419.185169639197,76.8079980929388,40.2995929963463
0.94,-614.152225271225,420.154653907714,75.0448934147074,40.2995929963463
0.95,-616.686901237851,421.106252969818,73.4422260713421,40.3424663973428
0.96,-619.276041472198,422.087840329594,72.0300970012087,40.3424663973428
0.97,-621.885250389073,423.035353544649,70.7719909535626,40.3424663973428
0.98,-624.498391107516,423.924719490926,69.7307860099961,40.3424663973428
0.99,-627.140610892955,424.847712173268,68.8464177874711,40.3424663973428
1,-629.810073751541,425.775564842834,68.1496774555265,40.4016895765837
1.01,-632.473169114459,426.664909614789,67.6679102182822,40.4016895765837
1.02,-635.192342731893,427.702028736596,67.3555754599748,40.4016895765837
1.03,-637.912678785515,428.597899670713,67.2092772078415,40.4016895765837
1.04,-640.616394153891,429.494687241884,67.1960202691795,40.4016895765837
1.05,-643.337870656121,430.402959948883,67.3363227806071,40.4757040883052
1.06,-646.080750476981,431.328329857545,67.6572706177236,40.4757040883052
1.07,-648.832807305113,432.242874844862,68.1653501346583,40.4757040883052
1.08,-651.582665553216,433.18127181835,68.8413220755622,40.4757040883052
1.09,-654.347027807338,434.103488381383,69.6728442189962,40.4757040883052
1.1,-657.08996956751,435.040350997089,70.7003253038372,40.605035903099
1.11,-659.827992046958,435.939208649068,71.8934854713616,40.605035903099
1.12,-662.590203763618,436.883146159681,73.193530537516,40.605035903099
1.13,-665.339698868282,437.803218950993,74.6496338976378,40.605035903099
1.14,-668.079352081738,438.743214655697,76.2647302007743,40.605035903099
1.15,-670.798985051364,439.629233640994,77.9983088146188,40.8181940066922
1.16,-673.512273758895,440.50512758817,79.8552815366252,40.8181940066922
1.17,-676.231689113375,441.387390370884,81.8300044907015,40.8181940066922
1.18,-678.92091053327,442.259785489594,83.9512749262754,40.8181940066922
1.19,-681.608024813652,443.109353303142,86.1554408210929,40.8181940066922
1.2,-684.308639204972,443.942827475117,88.4528318461964,41.1630711712299
1.21,-687.006380508026,444.765014492003,90.8191514975957,41.1630711712299
1.22,-689.709694433987,445.586133574287,93.2610351160332,41.1630711712299
1.23,-692.408812453283,446.37360562616,95.7551616836258,41.1630711712299
1.24,-695.092083092544,447.14075824653,98.3114629761952,41.1630711712299
1.25,-697.804289256409,447.930602777647,100.904768884185,41.6331733445096
1.26,-700.526394964136,448.720468529566,103.535230120231,41.6331733445096
1.27,-703.250891582346,449.475533103648,106.231326868144,41.6331733445096
1.28,-705.990212248324,450.261719078593,108.934095468234,41.6331733445096
1.29,-708.731421610649,451.027264689946,111.662544889517,41.6331733445096
1.3,-711.51048511649,451.809612716835,114.40176078793,42.1694348782134
1.31,-714.291290297232,452.607147225031,117.176422619955,42.1694348782134
1.32,-717.082704344124,453.354597925005,119.937075357127,42.1694348782134
1.33,-719.903346722601,454.076848149012,122.702903341734,42.1694348782134
1.34,-722.721993305489,454.873186973794,125.447933084856,42.1694348782134
1.35,-725.57325583923,455.641258551193,128.168840950009,42.6783960270767
1.36,-728.421503315609,456.387318544507,130.890730459091,42.6783960270767
1.37,-731.278937797051,457.151920539171,133.57269145397,42.6783960270767
1.38,-734.165793999424,457.911131472028,136.254867957258,42.6783960270767
1.39,-737.049068559249,458.683688130802,138.933359235252,42.6783960270767
1.4,-739.952234080238,459.429516042188,141.593313014855,43.1021847576582
1.41,-742.869389068067,460.236954049949,144.247483210674,43.1021847576582
1.42,-745.773187051092,460.979771318149,146.889283430891,43.1021847576582
1.43,-748.666238128994,461.701006230424,149.563436721749,43.1021847576582
1.44,-751.621935567649,462.448162377978,152.198775813416,43.1021847576582
1.45,-754.589342933768,463.200600991236,154.835901444293,43.4070708222437
1.46,-757.516919259617,463.993931995189,157.501326611306,43.4070708222437
1.47,-760.530225044561,464.751591631126,160.146472201982,43.4070708222437
1.48,-763.545898044317,465.498976556363,162.761604130523,43.4070708222437
1.49,-766.495221143783,466.190113743984,165.485702450777,43.4070708222437
1.5,-769.524954457422,466.98455554419,168.082771632132,43.5341514874415
1.51,-772.563521819509,467.751438421623,170.727060012928,43.5341514874415
1.52,-775.549157164516,468.500507603457,173.392663613247,43.5341514874415
1.53,-778.596173760068,469.20632862577,176.024943111053,43.5341514874415
1.54,-781.646632639237,469.989289586839,178.671618343317,43.5341514874415
1.55,-784.692218094792,470.810214801748,181.381804385456,43.4815851162727
1.56,-787.738235379927,471.535010643176,184.072336660176,43.4815851162727
1.57,-790.777419763975,472.299066894514,186.781684033833,43.4815851162727
1.58,-793.820638046653,473.050117604464,189.548567392281,43.4815851162727
1.59,-796.863485286528,473.784829235866,192.320745462344,43.4815851162727
1.6,-799.900279196555,474.53384000785,195.127851243344,43.2691553153579
1.61,-802.933537689974,475.296745675001,197.970125170118,43.2691553153579
1.62,-805.981958562228,476.051346916319,200.842607385628,43.2691553153579
1.63,-809.017751494261,476.806558413048,203.743534384346,43.2691553153579
1.64,-812.045255380813,477.604666023522,206.684124443981,43.2691553153579
1.65,-815.093259062624,478.400459168059,209.657747517714,42.9378785873178
1.66,-818.114860867464,479.166601946369,212.65158690939,42.9378785873178
1.67,-821.129271955466,479.92340653845,215.724684333085,42.9378785873178
1.68,-824.171823009529,480.691537392229,218.781121617444,42.9378785873178
1.69,-827.127659577154,481.408296043919,221.968675095164,42.9378785873178
1.7,-830.1716056245,482.218146227961,225.121624161718,42.5562966793824
1.71,-833.147546700895,483.032218260139,228.334844947614,42.5562966793824
1.72,-836.177565974841,483.817531471726,231.559107677793,42.5562966793824
1.73,-839.196109639174,484.592245127592,234.826841565658,42.5562966793824
1.74,-842.202833088218,485.407061521547,238.13182312833,42.5562966793824
1.75,-845.195325066676,486.200524655423,241.521150174758,42.1890350964171
1.76,-848.176284222097,487.050071302897,244.907680211027,42.1890350964171
1.77,-851.151608390219,487.864198142662,248.383487082037,42.1890350964171
