Time,trans_x,trans_y,trans_z,rot_z
0,34.1004973548308,345.249660236842,41.5645401699913,-1
0.01,34.1004973548308,345.249660236842,41.5645401699913,-1
0.02,34.0714113966606,345.239113833002,41.5582961246845,-1
0.03,34.0805668095536,345.242019121485,41.5641822700934,0
0.04,34.1613565527405,345.265895035304,41.5859198153414,0
0.05,34.271114478128,345.320334011962,41.6413664703236,5.91846467570204
0.06,34.6446131611914,345.590897742795,41.8180293741911,5.91846467570204
0.07,34.9767098315953,345.811288780161,42.0050368758088,5.91846467570204
0.08,35.6063306518387,346.184049401176,42.6875482628831,5.91846467570204
0.09,36.3875466954661,346.605688021303,44.589821628472,5.91846467570204
0.1,37.0574210787971,346.866121053954,47.0260352600647,11.880837290208
0.11,37.5172922951135,347.012272829679,48.9969060264574,11.880837290208
0.12,37.7692753705105,347.051495272585,50.7128980358751,11.880837290208
0.13,37.972774508507,346.994580924406,53.0514584866584,11.880837290208
0.14,38.0742398931362,346.917819868989,55.0640380895191,11.880837290208
0.15,38.1243775128339,346.826880671079,56.8240856986767,18.1898890656255
0.16,37.9585681804437,346.653176285411,59.4333895968009,18.1898890656255
0.17,37.3275505704711,346.238263471009,64.1685455570469,18.1898890656255
0.18,35.7322822138941,345.545272513172,71.0790150730955,18.1898890656255
0.19,33.5275374874007,344.898048455117,78.6094893930362,18.1898890656255
0.2,30.6588122634069,344.291934057581,86.4898860484555,25.0668359696442
0.21,26.9262284784159,343.911830808617,94.5125062295827,25.0668359696442
0.22,22.6437858034688,343.737438802006,101.815388384361,25.0668359696442
0.23,18.9374933584175,343.703195749383,107.409574707239,25.0668359696442
0.24,14.8989928123534,343.85909426177,112.087038642992,25.0668359696442
0.25,11.2388497006421,344.180302349838,115.6636709983,26.5837390792624
0.26,6.78043045598729,344.603684548177,118.587104065102,26.5837390792624
0.27,1.68104890342229,345.284613072953,120.562929580328,26.5837390792624
0.28,-4.27991319515669,346.241790671453,121.354962726131,26.5837390792624
0.29,-10.4835801734634,347.364603447191,121.077202273282,26.5837390792624
0.3,-15.3702452813984,348.277957901885,120.599121517726,28.3634522123808
0.31,-19.0178411616966,349.048604376127,120.111656730192,28.3634522123808
0.32,-22.5722319330144,349.7980514399,119.089459619057,28.3634522123808
0.33,-26.519459743138,350.739785095614,117.414403176137,28.3634522123808
0.34,-31.5152529386608,352.133919159701,114.479666327447,28.3634522123808
0.35,-36.1347670335731,353.447461812858,111.551152600565,29.7464241928621
0.36,-41.8107887289166,355.215798846213,107.169626855626,29.7464241928621
0.37,-48.4395362628375,357.256575177017,101.468049510471,29.7464241928621
0.38,-56.2617716536075,360.147615946517,94.478095939421,29.7464241928621
0.39,-63.6081325285889,362.97498425585,87.9838683561207,29.7464241928621
0.4,-70.0240946424128,365.567795829109,82.445164245462,30.4470291857925
0.41,-75.645417105239,367.909378681539,77.9311376392355,30.4470291857925
0.42,-80.0237196998714,369.707920942884,74.5126098034597,30.4470291857925
0.43,-85.4139643995756,372.032446203548,70.8254951416429,30.4470291857925
0.44,-91.6630777962347,374.666564668907,67.442222714771,30.4470291857925
0.45,-100.0545706199,378.139556636947,65.0360691947314,30.5909311237091
0.46,-110.927702013096,382.355709281779,65.41004343246,30.5909311237091
0.47,-120.57195155763,385.958947085312,67.2067772053271,30.5909311237091
0.48,-127.788834623302,388.632558037276,68.9545694090614,30.5909311237091
0.49,-138.504310673449,392.185275924816,75.4623033484015,30.5909311237091
0.5,-150.966381424253,396.194300087759,85.6682099654384,30.5964854380782
0.51,-164.834443485556,400.434543947975,98.8763335724894,30.5964854380782
0.52,-180.746976840859,405.21888068782,115.736948038247,30.5964854380782
0.53,-196.169828217838,409.795305329677,132.778107756272,30.5964854380782
0.54,-213.318147550501,414.849669426629,151.87721270159,30.5964854380782
0.55,-227.642246715785,419.118177371642,167.675856266762,30.8252376045211
0.56,-240.05573770277,422.830819213368,181.19084264756,30.8252376045211
0.57,-252.149252178128,426.548315256001,193.91398402881,30.8252376045211
0.58,-261.143193939155,429.307685451054,203.273174665216,30.8252376045211
0.59,-269.93300176693,432.115369984895,211.955229279311,30.8252376045211
0.6,-281.268559358325,435.897831199744,222.15462681828,31.1388190718408
0.61,-294.14180993141,440.406936882745,232.791411849235,31.1388190718408
