Time,trans_x,trans_y,trans_z,rot_z
0,47.1678276730179,347.489178117981,42.5814784995392,-1
0.01,47.1678276730179,347.489178117981,42.5814784995392,-1
0.02,47.1745243391668,347.494995981097,42.5865101409883,-1
0.03,47.3008814491397,347.591322194404,42.6454136477491,0
0.04,47.737796265491,348.008212465288,42.7585407033562,0
0.05,48.1384560377812,348.474803494931,42.9148217837789,8.29594917565659
0.06,48.4760915033186,348.789472371446,43.2002521783661,8.29594917565659
0.07,48.7554878611305,349.002767584116,43.4449022580557,8.29594917565659
0.08,49.2127265383924,349.128530620794,44.0666937795307,8.29594917565659
0.09,49.9314852267172,349.188771531914,45.908974537782,8.29594917565659
0.1,50.9015791216917,348.924897228735,48.991258729499,16.7240498190343
0.11,51.9623916423549,348.246564874476,53.2407876195235,16.7240498190343
0.12,52.9435301126516,347.200129409443,57.8091669192704,16.7240498190343
0.13,53.620929393681,346.339458669735,61.1944418958585,16.7240498190343
0.14,54.2299720604509,344.861741068083,64.9495943645934,16.7240498190343
0.15,54.833822438073,342.623813331144,69.2888942007472,25.7910111949989
0.16,55.3438482903789,339.312330286413,73.9254113547616,25.7910111949989
0.17,55.6202111316346,335.391854350396,77.7902262863911,25.7910111949989
0.18,55.7658715684713,330.967193853672,80.4604655572384,25.7910111949989
0.19,55.8479735147004,326.105314868092,81.7717463886547,25.7910111949989
0.2,55.921852848561,321.821594897146,82.2434811796584,35.8490840411369
0.21,56.0827740815745,317.260507730923,81.5256569434557,35.8490840411369
0.22,56.2730420299426,312.517500213095,79.8570923724278,35.8490840411369
0.23,56.4291841471482,308.969174292785,78.5180748505593,35.8490840411369
0.24,56.5745833785832,304.505414960377,75.9781164639256,35.8490840411369
0.25,56.6702001809574,299.415640563171,72.7200178123204,38.3002046702823
0.26,56.5849778536536,293.989723515012,69.0131581164809,38.3002046702823
0.27,56.2550406162674,288.365977794546,64.876989721469,38.3002046702823
0.28,55.5410130860483,282.763614630219,60.6833262796697,38.3002046702823
0.29,54.4350429591183,277.402104916521,56.8064122601389,38.3002046702823
0.3,53.0349892760585,272.591079008866,53.9399184393834,40.7614360399801
0.31,51.4915097259601,268.55387435221,52.4252133852098,40.7614360399801
0.32,49.720149382718,265.121358745559,52.4364739194792,40.7614360399801
0.33,48.3512997618979,262.6727309584,52.7602874929606,40.7614360399801
0.34,46.416498911336,260.322138004202,55.1217782959141,40.7614360399801
0.35,43.7674459274678,258.14402103461,60.3006494443348,42.3183121818438
0.36,40.2755972663768,256.249585400539,69.1543068754828,42.3183121818438
0.37,36.3470785912683,254.968803008469,80.3461860655052,42.3183121818438
0.38,31.9570945304627,254.358317832531,93.3874453935649,42.3183121818438
0.39,27.2017555947911,254.371418440198,107.587524314767,42.3183121818438
0.4,23.1175943382321,254.681468162732,119.706412310781,42.5339668987305
0.41,18.8273365774278,255.423592055575,131.790198655796,42.5339668987305
0.42,15.6640391209742,256.046865838173,140.613378574771,42.5339668987305
0.43,12.5797937619263,256.774139381051,148.596104267048,42.5339668987305
0.44,8.37219595243251,258.125789849625,157.891680409313,42.5339668987305
0.45,3.74552761751766,259.746105340614,166.403660310126,41.8586614187753
0.46,-1.0640168908406,261.506114301385,173.55938441351,41.8586614187753
0.47,-4.8090413975995,262.891386936753,178.621095641945,41.8586614187753
0.48,-8.10959529708951,264.120612325632,182.216554675902,41.8586614187753
0.49,-11.5819046088892,265.46712956331,184.537404648534,41.8586614187753
0.5,-15.28598454063,266.751908558949,185.152990440327,41.0094793720147
0.51,-18.9921604565608,267.918215167247,183.788491536328,41.0094793720147
0.52,-22.3271116628658,268.802837985377,180.842110366127,41.0094793720147
0.53,-24.7021340406591,269.407733845917,178.43310337946,41.0094793720147
0.54,-26.930711073854,269.827476457596,174.125997426916,41.0094793720147
0.55,-28.9975958312766,270.014361030942,167.324579048127,40.4489971393071
0.56,-30.7665264357601,269.949526305193,158.194192496838,40.4489971393071
0.57,-32.2676186049888,269.583877928126,145.894634322406,40.4489971393071
0.58,-33.5444592355745,269.011723319865,131.788961884611,40.4489971393071
0.59,-34.8018610208441,268.3007651972,116.10770693524,40.4489971393071
0.6,-35.9344248076167,267.635383370336,102.419422747227,40.1772533332555
0.61,-37.3350415206967,266.841158825922,88.2215337176144,40.1772533332555
0.62,-39.1793628539346,265.971407002049,74.4651295598685,40.1772533332555
0.63,-40.632764569072,265.318118712839,64.64385958155,40.1772533332555
0.64,-42.3846655829656,264.180514172691,57.092164305059,40.1772533332555
0.65,-44.0298430135131,261.851365156242,56.8426877787276,39.8499028002623
0.66,-45.6219565162348,258.7775235946,63.5679632965764,39.8499028002623
0.67,-46.815138664673,256.433849965637,69.4676559216874,39.8499028002623
0.68,-47.7587619429635,254.624275041324,74.8487492916323,39.8499028002623
0.69,-48.5932668662956,253.158145872961,79.963697695472,39.8499028002623
0.7,-49.2903522025972,251.916898889636,84.9291800935943,39.5255161434439
0.71,-49.9370812548395,250.844895337067,89.8731937033326,39.5255161434439
0.72,-50.5759087860888,249.842694113376,94.8585899272885,39.5255161434439
0.73,-51.1858836015288,248.892348961681,99.8653786341436,39.5255161434439
0.74,-51.7919722986966,248.023958383933,104.914684203228,39.5255161434439
0.75,-52.3934273801742,247.142468112836,110.051456801018,39.4994656172933
0.76,-53.0126540195903,246.27006321426,115.252625130406,39.4994656172933
0.77,-53.6204207925549,245.432846204391,120.510681253306,39.4994656172933
0.78,-54.2310333468195,244.561612417898,125.802483170342,39.4994656172933
0.79,-54.8621090260072,243.737525625754,131.13392090582,39.4994656172933
0.8,-55.4673111722813,242.890681573852,136.498333720755,39.7818213201569
0.81,-56.098197349391,242.035460507261,141.871732155614,39.7818213201569
0.82,-56.7080948651891,241.204787532318,147.263724229284,39.7818213201569
0.83,-57.2955307873602,240.36303380428,152.634027720632,39.7818213201569
0.84,-57.886570324389,239.514940814701,158.030465885951,39.7818213201569
0.85,-58.5167444677768,238.646668854343,163.370654808566,40.4439817090592
0.86,-59.1031696474523,237.798128751412,168.724065581394,40.4439817090592
0.87,-59.6702634214808,236.972767509292,174.017927525829,40.4439817090592
0.88,-60.2543712384069,236.139067136399,179.302087210292,40.4439817090592
0.89,-60.8428819731791,235.307320448479,184.518447112185,40.4439817090592
0.9,-61.4544635046001,234.431390177241,189.676802806984,41.13448902924
0.91,-62.0507532059392,233.589382176782,194.755829078182,41.13448902924
0.92,-62.6447663172475,232.761118851878,199.75484328671,41.13448902924
0.93,-63.2239489386373,231.932463973139,204.667185125605,41.13448902924
0.94,-63.8214562982978,231.119038990476,209.481616723466,41.13448902924
0.95,-64.4021951418285,230.274769440416,214.265633406451,41.3991410144592
0.96,-65.0126862679577,229.461802203369,218.906300650182,41.3991410144592
0.97,-65.614914553747,228.652154689546,223.450560459436,41.3991410144592
0.98,-66.2274965098269,227.829807188751,227.926107857899,41.3991410144592
0.99,-66.8272813050654,227.016602799077,232.377711018579,41.3991410144592
1,-67.4529988843246,226.219052870291,236.712543635791,41.2440515752351
